date,home_team,away_team,home_score,away_score,status,game_id
2025-09-05,Meredith,Maryville (TN),2,3,FINAL,6492545
2025-09-05,Carleton,Simpson,1,3,FINAL,6491680
2025-09-05,Mary Hardin-Baylor,Concordia (TX),3,1,FINAL,6491892
2025-09-05,Carleton,Neb. Wesleyan,1,3,FINAL,6492912
2025-09-05,Dallas,Carroll (WI),1,3,FINAL,6493045
2025-09-05,Huntingdon,LaGrange,3,0,FINAL,6495910
2025-09-05,Trinity (TX),Wm. Paterson,3,1,FINAL,6493608
2025-09-05,Puget Sound,Texas Lutheran,3,0,FINAL,6488446
2025-09-05,Methodist,Hollins,3,1,FINAL,6489071
2025-09-05,Randolph,Salem (NC),1,3,FINAL,6492668
2025-09-05,Chapman,Whitman,3,1,FINAL,6492711
2025-09-05,Gordon,Oglethorpe,3,0,FINAL,6496022
2025-09-05,Marymount (VA),Shenandoah,1,3,FINAL,6492116
2025-09-05,Grove City,Wooster,3,1,FINAL,6488874
2025-09-05,Oberlin,Grove City,0,3,FINAL,6490478
2025-09-05,UW-River Falls,Simpson,3,1,FINAL,6490800
2025-09-05,Belhaven,Mary Hardin-Baylor,0,3,FINAL,6491894
2025-09-05,Clarkson,Plattsburgh St.,3,0,FINAL,6488394
2025-09-05,Wis.-Oshkosh,WashU,3,1,FINAL,6488495
2025-09-05,St. Thomas (TX),Millsaps,3,2,FINAL,6488798
2025-09-05,Hollins,Brevard,1,3,FINAL,6489072
2025-09-05,Capital,Allegheny,3,0,FINAL,6489095
2025-09-05,Chris. Newport,Bridgewater (VA),2,3,FINAL,6489448
2025-09-05,Cedar Crest,Widener,0,3,FINAL,6490225
2025-09-05,Penn St.-Behrend,Geneva,3,0,FINAL,6490350
2025-09-05,Otterbein,Centre,3,0,FINAL,6491969
2025-09-05,Oglethorpe,Va. Wesleyan,0,3,FINAL,6492129
2025-09-05,N.C. Wesleyan,Randolph,3,2,FINAL,6492669
2025-09-05,Huntingdon,Piedmont,3,1,FINAL,6496041
2025-09-05,Alfred,Hamilton,1,3,FINAL,6488565
2025-09-05,Augsburg,Wis.-La Crosse,3,1,FINAL,6490121
2025-09-05,Gustavus Adolphus,Minn.-Morris,3,0,FINAL,6493663
2025-09-05,UMass Boston,Salem St.,3,1,FINAL,6489024
2025-09-05,Wilmington (OH),Franklin,0,3,FINAL,6489512
2025-09-05,Hardin-Simmons,UMass Dartmouth,3,0,FINAL,6489666
2025-09-05,Wesleyan (CT),Wheaton (MA),3,0,FINAL,6489835
2025-09-05,Nazareth,Shenandoah,1,3,FINAL,6492117
2025-09-05,East Tex. Baptist,Dallas,3,0,FINAL,6492507
2025-09-05,Austin,Webster,1,3,FINAL,6492620
2025-09-05,Whittier,Whitman,3,0,FINAL,6492837
2025-09-05,Rhodes,Lyon,3,0,FINAL,6492870
2025-09-05,Adrian,Wooster,3,0,FINAL,6493237
2025-09-05,Bethel (MN),North Park,0,3,FINAL,6493549
2025-09-05,Linfield,Cal Lutheran,1,3,FINAL,6493749
2025-09-05,Ill. Wesleyan,Texas Lutheran,3,0,FINAL,6488447
2025-09-05,Salisbury,Tufts,3,1,FINAL,6491730
2025-09-05,Southern Va.,St. Mary's (MD),1,3,FINAL,6493776
2025-09-05,Wis.-Whitewater,Concordia Wisconsin,3,0,FINAL,6488352
2025-09-05,Plattsburgh St.,St. John Fisher,0,3,FINAL,6488395
2025-09-05,St. Lawrence,Middlebury,0,3,FINAL,6488484
2025-09-05,Allegheny,Hanover,3,2,FINAL,6488598
2025-09-05,LaGrange,Millsaps,0,3,FINAL,6488809
2025-09-05,Anderson (IN),Knox,3,0,FINAL,6488901
2025-09-05,Averett,Maryville (TN),1,3,FINAL,6489119
2025-09-05,Smith,Dean,3,0,FINAL,6489439
2025-09-05,Bluffton,Thiel,1,3,FINAL,6489463
2025-09-05,Pomona-Pitzer,Whitworth,0,3,FINAL,6489894
2025-09-05,Skidmore,Nichols,3,0,FINAL,6490012
2025-09-05,Fredonia,Geneva,3,1,FINAL,6490355
2025-09-05,Penn College,Alfred St.,0,3,FINAL,6490404
2025-09-05,Roanoke,Methodist,3,1,FINAL,6490461
2025-09-05,Wartburg,Wis.-Superior,3,0,FINAL,6490584
2025-09-05,CWRU,Heidelberg,1,3,FINAL,6490652
2025-09-05,Centre,Stevenson,3,0,FINAL,6490837
2025-09-05,Hilbert,Manhattanville,0,3,FINAL,6490955
2025-09-05,Oswego St.,Western New Eng.,3,1,FINAL,6491594
2025-09-05,LeTourneau,Sewanee,3,1,FINAL,6491884
2025-09-05,DeSales,Ursinus,3,0,FINAL,6491946
2025-09-05,Greenville,Trine,3,0,FINAL,6491960
2025-09-05,SUNY Brockport,Manhattanville,1,3,FINAL,6491965
2025-09-05,Gordon,William Peace,3,2,FINAL,6492145
2025-09-05,Wis. Lutheran,Monmouth (IL),2,3,FINAL,6492677
2025-09-05,Haverford,Springfield,3,2,FINAL,6492779
2025-09-05,Ohio Wesleyan,Albion,1,3,FINAL,6492883
2025-09-05,Baldwin Wallace,John Carroll,0,3,FINAL,6493023
2025-09-05,Dominican (IL),Muskingum,0,3,FINAL,6495730
2025-09-05,Illinois Col.,Loras,3,2,FINAL,6495809
2025-09-05,Dubuque,St. Olaf,3,2,FINAL,6490306
2025-09-05,Claremont-M-S,Emory,2,3,FINAL,6490874
2025-09-05,Illinois Tech,Lawrence,2,3,FINAL,6493746
2025-09-05,Buena Vista,Wheaton (IL),0,3,FINAL,6488743
2025-09-05,Connecticut Col.,Suffolk,3,1,FINAL,6489347
2025-09-05,William Smith,Buffalo St.,3,0,FINAL,6489389
2025-09-05,New England Col.,Husson,3,0,FINAL,6489410
2025-09-05,MSOE,Maranatha Baptist,3,0,FINAL,6489507
2025-09-05,Wilmington (OH),Alma,2,3,FINAL,6489514
2025-09-05,Roger Williams,Simmons,3,0,FINAL,6489579
2025-09-05,Colby-Sawyer,UMass Dartmouth,0,3,FINAL,6489672
2025-09-05,Denison,Hope,3,2,FINAL,6489691
2025-09-05,Union (NY),Russell Sage,3,0,FINAL,6489975
2025-09-05,Cortland,Hartwick,3,0,FINAL,6490576
2025-09-05,Ohio Northern,Westminster (MO),2,3,FINAL,6491416
2025-09-05,Eastern Conn. St.,Trinity (CT),1,3,FINAL,6491647
2025-09-05,MIT,Brandeis,3,1,FINAL,6491661
2025-09-05,Benedictine (IL),North Central (IL),0,3,FINAL,6492073
2025-09-05,Belhaven,Concordia (TX),0,3,FINAL,6492355
2025-09-05,Martin Luther,St. Scholastica,0,3,FINAL,6492816
2025-09-05,Bethel (MN),Neb. Wesleyan,1,3,FINAL,6492914
2025-09-05,Grinnell,Gustavus Adolphus,0,3,FINAL,6492974
2025-09-05,Lakeland,Wis.-La Crosse,3,0,FINAL,6493296
2025-09-05,Medgar Evers,Valley Forge,0,3,FINAL,6493384
2025-09-05,SUNY New Paltz,Mt. St. Mary (NY),3,0,FINAL,6493444
2025-09-05,Maranatha Baptist,Ripon,0,3,FINAL,6493960
2025-09-05,Marymount (VA),Kean,1,3,FINAL,6490929
2025-09-05,Saint Benedict,Emerson,3,0,FINAL,6491746
2025-09-05,Capital,Hanover,0,3,FINAL,6488599
2025-09-05,SUNY Geneseo,Williams,0,3,FINAL,6488625
2025-09-05,Wash. & Lee,Mary Washington,3,0,FINAL,6488679
2025-09-05,Southwestern (TX),Puget Sound,3,0,FINAL,6488926
2025-09-05,Earlham,Westminster (PA),3,2,FINAL,6488939
2025-09-05,Berea,Spalding,3,0,FINAL,6489003
2025-09-05,Colby,Wis.-Stout,3,0,FINAL,6489046
2025-09-05,Meredith,Averett,3,1,FINAL,6489120
2025-09-05,Chris. Newport,Trinity (TX),0,3,FINAL,6489450
2025-09-05,Penn St.-Behrend,Bluffton,3,2,FINAL,6489468
2025-09-05,Loras,St. Norbert,0,3,FINAL,6489577
2025-09-05,Clarkson,St. John Fisher,0,3,FINAL,6489642
2025-09-05,Guilford,Greensboro,1,3,FINAL,6489915
2025-09-05,St. Thomas (TX),Piedmont,3,0,FINAL,6490227
2025-09-05,Emmanuel (MA),Sarah Lawrence,3,0,FINAL,6490419
2025-09-05,Juniata,Marietta,3,1,FINAL,6490440
2025-09-05,Neumann,Rowan,1,3,FINAL,6490761
2025-09-05,DePauw,Muskingum,2,3,FINAL,6490809
2025-09-05,Otterbein,Stevenson,3,0,FINAL,6490838
2025-09-05,Penn St.-Altoona,Dickinson,0,3,FINAL,6490885
2025-09-05,NYU,Gallaudet,3,0,FINAL,6490905
2025-09-05,Scranton,Lynchburg,1,3,FINAL,6491243
2025-09-05,Smith,Vassar,3,1,FINAL,6491348
2025-09-05,Amherst,Mount Holyoke,3,1,FINAL,6491463
2025-09-05,Elmira,Saint Joseph (CT),3,0,FINAL,6491523
2025-09-05,Greenville,Dominican (IL),3,0,FINAL,6491962
2025-09-05,William Peace,Va. Wesleyan,1,3,FINAL,6492131
2025-09-05,St. Lawrence,Keuka,3,0,FINAL,6492209
2025-09-05,JWU (Providence),SUNY Oneonta,1,3,FINAL,6492397
2025-09-05,Hendrix,Webster,3,1,FINAL,6492526
2025-09-05,Wis. Lutheran,Illinois Col.,3,1,FINAL,6492679
2025-09-05,Chapman,UC Santa Cruz,0,3,FINAL,6492713
2025-09-05,Rhodes,Austin,3,1,FINAL,6492871
2025-09-05,Mt. St. Joseph,Carnegie Mellon,0,3,FINAL,6493176
2025-09-05,Utica,SUNY Canton,3,0,FINAL,6493315
2025-09-05,East. Mennonite,McDaniel,2,3,FINAL,6493333
2025-09-05,Roanoke,N.C. Wesleyan,3,2,FINAL,6493620
2025-09-05,Fredonia,Thiel,1,3,FINAL,6496081
2025-09-05,Rose-Hulman,Westminster (MO),3,0,FINAL,6488864
2025-09-05,Knox,Ohio Northern,0,3,FINAL,6488902
2025-09-05,Calvin,Wittenberg,3,2,FINAL,6489730
2025-09-05,Covenant,Transylvania,0,3,FINAL,6490499
2025-09-05,Macalester,Schreiner,0,3,FINAL,6492611
2025-09-05,Wis.-Whitewater,Pacific Lutheran,3,0,FINAL,6488416
2025-09-05,Wis.-Oshkosh,Marian (WI),3,0,FINAL,6488722
2025-09-05,UChicago,Wis.-Eau Claire,1,3,FINAL,6488760
2025-09-05,Saint Mary's (MN),Wheaton (IL),0,3,FINAL,6488795
2025-09-05,MSOE,Benedictine (IL),1,3,FINAL,6489510
2025-09-05,Hamline,Central (IA),3,2,FINAL,6489993
2025-09-05,Augsburg,Minn.-Morris,2,3,FINAL,6490122
2025-09-05,Cornell College,Wis.-Platteville,0,3,FINAL,6490297
2025-09-05,St. Catherine,Wis.-Superior,0,3,FINAL,6490589
2025-09-05,Luther,St. Scholastica,1,3,FINAL,6491440
2025-09-05,Johns Hopkins,Hardin-Simmons,3,0,FINAL,6491553
2025-09-05,Pomona-Pitzer,Redlands,1,3,FINAL,6491832
2025-09-05,North Central (IL),Ripon,3,0,FINAL,6492075
2025-09-05,East Tex. Baptist,Carroll (WI),3,0,FINAL,6492511
2025-09-05,Northwestern-St. Paul,Millikin,3,0,FINAL,6493212
2025-09-05,Coe,Augustana (IL),3,0,FINAL,6493227
2025-09-05,Bethany Lutheran,Concordia-M'head,3,1,FINAL,6493465
2025-09-05,UW-River Falls,North Park,0,3,FINAL,6493969
2025-09-05,Franklin,Manchester,2,3,FINAL,6495680
2025-09-05,Grinnell,Lakeland,1,3,FINAL,6492975
2025-09-05,La Verne,Whitworth,3,1,FINAL,6489899
2025-09-05,Lewis & Clark,Schreiner,0,3,FINAL,6490158
2025-09-05,Willamette,Cal Lutheran,1,3,FINAL,6491449
2025-09-05,Whittier,UC Santa Cruz,3,1,FINAL,6493521
2025-08-29,Rutgers-Newark,Farmingdale St.,0,3,FINAL,6489237
2025-08-29,Berry,Wittenberg,3,1,FINAL,6491332
2025-08-29,Adrian,Hardin-Simmons,0,3,FINAL,6491747
2025-08-29,John Jay,New Jersey City,0,3,FINAL,6493060
2025-08-29,Wash. & Lee,Wilmington (OH),3,0,FINAL,6488673
2025-08-29,George Fox,Pfeiffer,3,0,FINAL,6489424
2025-08-29,NYU,Millikin,3,1,FINAL,6491393
2025-08-29,Neb. Wesleyan,Crown (MN),3,0,FINAL,6491907
2025-08-29,Meredith,Huntingdon,3,0,FINAL,6493597
2025-08-29,Farmingdale St.,Hunter,3,1,FINAL,6489244
2025-08-29,Allegheny,Heidelberg,3,0,FINAL,6489701
2025-08-29,William Peace,Roanoke,3,0,FINAL,6492142
2025-08-29,Baldwin Wallace,Franciscan,2,3,FINAL,6493103
2025-08-29,New Jersey City,Colby-Sawyer,3,2,FINAL,6493245
2025-08-29,Concordia Chicago,Muskingum,0,3,FINAL,6493431
2025-08-29,Ohio Wesleyan,Salem (NC),3,2,FINAL,6493567
2025-08-29,Alverno,Schreiner,0,3,FINAL,6495739
2025-08-29,Pacific Lutheran,Southwestern (TX),3,1,FINAL,6488923
2025-08-29,Transylvania,Wartburg,1,3,FINAL,6492825
2025-08-29,Carleton,Texas Lutheran,1,3,FINAL,6488442
2025-08-29,RIT,Waynesburg,3,0,FINAL,6489202
2025-08-29,MSOE,Wis.-Stevens Point,0,3,FINAL,6489562
2025-08-29,Montclair St.,Smith,3,1,FINAL,6490058
2025-08-29,LaGrange,St. Catherine,1,3,FINAL,6490687
2025-08-29,Kean,Hartwick,3,1,FINAL,6490816
2025-08-29,Luther,Crown (MN),3,0,FINAL,6491436
2025-08-29,Wm. Paterson,Washington Col.,3,0,FINAL,6492324
2025-08-29,East Tex. Baptist,Edgewood,3,0,FINAL,6492362
2025-08-29,Wash. & Lee,Asbury,3,0,FINAL,6488675
2025-08-29,Brevard,Berea,2,3,FINAL,6488998
2025-08-29,La Verne,St. Olaf,3,2,FINAL,6490336
2025-08-29,Whittier,CWRU,3,0,FINAL,6490646
2025-08-29,Southern Va.,Spalding,3,1,FINAL,6491037
2025-08-29,North Park,Wooster,3,1,FINAL,6488868
2025-08-29,Keuka,MCLA,1,3,FINAL,6489142
2025-08-29,Oberlin,St. Mary's (IN),0,3,FINAL,6489169
2025-08-29,Chris. Newport,Catholic,3,0,FINAL,6489438
2025-08-29,Ithaca,St. John Fisher,3,1,FINAL,6489617
2025-08-29,McMurry,Guilford,1,3,FINAL,6489898
2025-08-29,Alfred St.,Western New Eng.,3,2,FINAL,6490348
2025-08-29,York (PA),Elizabethtown,1,3,FINAL,6490457
2025-08-29,Heidelberg,Manchester,3,1,FINAL,6491090
2025-08-29,Hiram,Kalamazoo,3,0,FINAL,6491242
2025-08-29,Plymouth St.,Westminster (MO),2,3,FINAL,6491292
2025-08-29,SUNY Morrisville,SUNY Poly,3,0,FINAL,6491419
2025-08-29,Haverford,Lebanon Valley,3,0,FINAL,6491715
2025-08-29,Alma,Wash. & Jeff.,3,2,FINAL,6492072
2025-08-29,Va. Wesleyan,Marymount (VA),3,1,FINAL,6492120
2025-08-29,Concordia (TX),Arcadia,3,1,FINAL,6492351
2025-08-29,SUNY Oneonta,Utica,3,2,FINAL,6492389
2025-08-29,Bridgewater (VA),Messiah,2,3,FINAL,6492654
2025-08-29,Howard Payne,Rhodes,3,1,FINAL,6492867
2025-08-29,John Jay,Colby-Sawyer,3,1,FINAL,6493061
2025-08-29,Dickinson,Grove City,1,3,FINAL,6493191
2025-08-29,Mt. St. Joseph,Worcester St.,3,0,FINAL,6493934
2025-08-29,Rutgers-Newark,Hunter,3,0,FINAL,6496040
2025-08-29,Wis.-Platteville,NYU,3,1,FINAL,6490290
2025-08-29,Salisbury,Penn St.-Altoona,3,0,FINAL,6490881
2025-08-29,St. Thomas (TX),Adrian,3,0,FINAL,6491465
2025-08-29,Monmouth (IL),Wis.-La Crosse,0,3,FINAL,6492989
2025-08-29,Mount Aloysius,Smith,3,0,FINAL,6488340
2025-08-29,Plattsburgh St.,SUNY Potsdam,3,2,FINAL,6488391
2025-08-29,Mount Union,Alfred,3,0,FINAL,6488558
2025-08-29,Lycoming,SUNY New Paltz,2,3,FINAL,6488801
2025-08-29,Cortland,UMass Boston,3,1,FINAL,6489020
2025-08-29,St. Norbert,Augsburg,3,0,FINAL,6489566
2025-08-29,Gettysburg,Carnegie Mellon,1,3,FINAL,6489790
2025-08-29,Lewis & Clark,Redlands,1,3,FINAL,6490156
2025-08-29,Carroll (WI),Dubuque,1,3,FINAL,6490293
2025-08-29,Clarkson,Marietta,1,3,FINAL,6490434
2025-08-29,Hartwick,Trine,3,0,FINAL,6490819
2025-08-29,Bethany (WV),Penn St.-Behrend,0,3,FINAL,6490985
2025-08-29,Lynchburg,Washington Col.,3,2,FINAL,6491238
2025-08-29,Carthage,Willamette,3,2,FINAL,6491446
2025-08-29,Olivet,Wittenberg,1,3,FINAL,6491623
2025-08-29,Saint Benedict,Neb. Wesleyan,3,2,FINAL,6491743
2025-08-29,WPI,Wentworth,0,3,FINAL,6492354
2025-08-29,Loras,Webster,3,0,FINAL,6492618
2025-08-29,Brandeis,Regis (MA),1,3,FINAL,6492990
2025-08-29,Lawrence,Lakeland,1,3,FINAL,6493288
2025-08-29,Martin Luther,Ripon,0,3,FINAL,6493864
2025-08-29,Husson,Lasell,0,3,FINAL,6489403
2025-08-29,Colorado Col.,MSOE,3,0,FINAL,6489563
2025-08-29,MUW,LaGrange,1,3,FINAL,6491128
2025-08-29,Wis.-Eau Claire,East Tex. Baptist,2,3,FINAL,6492468
2025-08-29,Maryville (TN),Meredith,3,0,FINAL,6496039
2025-08-29,Howard Payne,Millsaps,3,0,FINAL,6488739
2025-08-29,Averett,McMurry,2,3,FINAL,6489115
2025-08-29,MCLA,Pitt.-Bradford,0,3,FINAL,6489143
2025-08-29,Buffalo St.,Chapman,0,3,FINAL,6489371
2025-08-29,Rochester (NY),St. John Fisher,0,3,FINAL,6489629
2025-08-29,UMass Dartmouth,Nazareth,3,0,FINAL,6489644
2025-08-29,Allegheny,Salem (NC),2,3,FINAL,6489708
2025-08-29,Union (NY),Stevens,2,3,FINAL,6489962
2025-08-29,Geneva,Western New Eng.,1,3,FINAL,6490338
2025-08-29,Alfred St.,Thomas (ME),3,0,FINAL,6490353
2025-08-29,Claremont-M-S,CWRU,3,0,FINAL,6490647
2025-08-29,Neumann,Shenandoah,0,3,FINAL,6490758
2025-08-29,Hilbert,SUNY Canton,3,0,FINAL,6490951
2025-08-29,SUNY Brockport,Manchester,3,2,FINAL,6491091
2025-08-29,Baruch,Utica,0,3,FINAL,6491105
2025-08-29,Springfield,Westfield St.,3,0,FINAL,6491137
2025-08-29,Widener,Westminster (MO),0,3,FINAL,6491403
2025-08-29,Scranton,William Smith,1,3,FINAL,6491484
2025-08-29,Saint Joseph (CT),Eastern Conn. St.,0,3,FINAL,6491518
2025-08-29,Johns Hopkins,Rowan,3,0,FINAL,6491552
2025-08-29,Eastern,Rutgers-Camden,3,0,FINAL,6491846
2025-08-29,JWU (Providence),Ursinus,3,1,FINAL,6491945
2025-08-29,Concordia (TX),New England Col.,3,0,FINAL,6492352
2025-08-29,Bridgewater (VA),Otterbein,0,3,FINAL,6492655
2025-08-29,Catholic,Coast Guard,0,3,FINAL,6492893
2025-08-29,Franciscan,Muskingum,0,3,FINAL,6493104
2025-08-29,Baldwin Wallace,Concordia Chicago,3,1,FINAL,6493328
2025-08-29,Anderson (IN),Elmhurst,3,1,FINAL,6493467
2025-08-29,Heidelberg,Ohio Wesleyan,0,3,FINAL,6493569
2025-08-29,Penn College,SUNY Geneseo,0,3,FINAL,6495786
2025-08-29,Cal Lutheran,St. Olaf,0,3,FINAL,6490337
2025-08-29,Whittier,Lake Forest,3,0,FINAL,6492573
2025-08-29,Thiel,Wis.-Oshkosh,0,3,FINAL,6489326
2025-08-29,St. Catherine,Oglethorpe,3,2,FINAL,6490691
2025-08-29,Coe,UW-River Falls,3,1,FINAL,6490797
2025-08-29,Southern Me.,St. Joseph's (ME),0,3,FINAL,6492462
2025-08-29,Alverno,Hardin-Simmons,0,3,FINAL,6491748
2025-08-29,Montclair St.,Mount Aloysius,3,0,FINAL,6488341
2025-08-29,WashU,Willamette,3,0,FINAL,6488487
2025-08-29,Alfred,Denison,0,3,FINAL,6488559
2025-08-29,Alfred,Denison,0,3,FINAL,6488559
2025-08-29,Benedictine (IL),Wheaton (IL),0,3,FINAL,6488733
2025-08-29,Pitt.-Greensburg,SUNY New Paltz,0,3,FINAL,6488804
2025-08-29,Eureka,Rose-Hulman,0,3,FINAL,6488860
2025-08-29,Knox,Buena Vista,0,3,FINAL,6488895
2025-08-29,Bethany (WV),Westminster (PA),0,3,FINAL,6488934
2025-08-29,Bluffton,Webster,3,0,FINAL,6489432
2025-08-29,Wis.-Superior,Saint Mary's (MN),2,3,FINAL,6489573
2025-08-29,DePauw,Marietta,0,3,FINAL,6490438
2025-08-29,Elmira,Moravian,0,3,FINAL,6490515
2025-08-29,Kean,Trine,3,0,FINAL,6490927
2025-08-29,George Fox,Spalding,3,0,FINAL,6490965
2025-08-29,Wm. Paterson,Lynchburg,2,3,FINAL,6491239
2025-08-29,Bard,Oswego St.,1,3,FINAL,6491267
2025-08-29,Luther,Concordia-M'head,3,2,FINAL,6491437
2025-08-29,MIT,Regis (MA),3,0,FINAL,6491658
2025-08-29,Simpson,Macalester,3,0,FINAL,6491678
2025-08-29,Austin,Arcadia,3,0,FINAL,6492715
2025-08-29,Grinnell,Bethany Lutheran,3,0,FINAL,6492973
2025-08-29,Brandeis,Roger Williams,3,1,FINAL,6492991
2025-08-29,Pratt,Merchant Marine,0,3,FINAL,6493012
2025-08-29,Central (IA),Carroll (WI),1,3,FINAL,6493515
2025-08-29,Puget Sound,Gustavus Adolphus,0,3,FINAL,6493869
2025-08-29,Russell Sage,St. Lawrence,1,3,FINAL,6495823
2025-08-29,N.C. Wesleyan,Mary Baldwin,3,0,FINAL,6495994
2025-08-29,Edgewood,Wis.-Stevens Point,3,2,FINAL,6496403
2025-08-29,Saint Vincent,RIT,2,3,FINAL,6500446
2025-08-29,Berea,Huntingdon,1,3,FINAL,6488999
2025-08-29,Hamline,Lawrence,1,3,FINAL,6489963
2025-08-29,Gallaudet,Augsburg,3,2,FINAL,6490117
2025-08-29,Transylvania,Berry,0,3,FINAL,6491333
2025-08-29,Swarthmore,Juniata,2,3,FINAL,6492244
2025-08-29,Hope,Ohio Northern,3,0,FINAL,6493217
2025-08-29,Chris. Newport,Wis.-Whitewater,0,3,FINAL,6488413
2025-08-29,King's (PA),Keystone,3,0,FINAL,6488647
2025-08-29,UChicago,Greenville,3,1,FINAL,6488757
2025-08-29,Wooster,Worcester St.,3,1,FINAL,6488869
2025-08-29,Babson,Capital,3,0,FINAL,6489093
2025-08-29,Averett,Methodist,2,3,FINAL,6489116
2025-08-29,Mt. St. Joseph,St. Mary's (IN),1,3,FINAL,6489171
2025-08-29,Keene St.,Rivier,3,1,FINAL,6489299
2025-08-29,Gettysburg,Neumann,3,0,FINAL,6489793
2025-08-29,Guilford,William Peace,3,0,FINAL,6489903
2025-08-29,SUNY Poly,Geneva,3,1,FINAL,6490341
2025-08-29,Franklin & Marshall,Lancaster Bible,3,1,FINAL,6490462
2025-08-29,Alma,Oberlin,3,0,FINAL,6490472
2025-08-29,Haverford,Stockton,2,3,FINAL,6490682
2025-08-29,Emory,LeTourneau,3,0,FINAL,6490872
2025-08-29,Baruch,SUNY Geneseo,1,3,FINAL,6491107
2025-08-29,Randolph-Macon,Susquehanna,3,0,FINAL,6491127
2025-08-29,Kalamazoo,Wash. & Jeff.,0,3,FINAL,6491246
2025-08-29,Va. Wesleyan,Plymouth St.,3,0,FINAL,6491293
2025-08-29,Mary Washington,Misericordia,1,3,FINAL,6491368
2025-08-29,SUNY Morrisville,Thomas (ME),3,1,FINAL,6491420
2025-08-29,UC Santa Cruz,Redlands,2,3,FINAL,6491831
2025-08-29,Hiram,Kenyon,3,0,FINAL,6491836
2025-08-29,Marymount (VA),Widener,3,0,FINAL,6492039
2025-08-29,Dickinson,Shenandoah,3,0,FINAL,6492114
2025-08-29,Keuka,Hilbert,0,3,FINAL,6492206
2025-08-29,SUNY Oneonta,Penn College,3,0,FINAL,6492391
2025-08-29,Penn St.-Abington,Cairn,0,3,FINAL,6492431
2025-08-29,DeSales,Muhlenberg,0,3,FINAL,6492480
2025-08-29,Messiah,Otterbein,0,3,FINAL,6492746
2025-08-29,Dallas,Rhodes,1,3,FINAL,6492868
2025-08-29,Ithaca,John Carroll,3,1,FINAL,6493022
2025-08-29,Trinity (TX),Millikin,3,0,FINAL,6493370
2025-08-29,Carleton,Whitman,2,3,FINAL,6493423
2025-08-29,Ill. Wesleyan,Earlham,3,2,FINAL,6493653
2025-08-29,Pitt.-Bradford,SUNY Canton,3,0,FINAL,6493725
2025-08-29,Gordon,Lasell,0,3,FINAL,6493938
2025-08-29,SUNY Brockport,North Park,0,3,FINAL,6493967
2025-08-29,U New England,Maine Maritime,1,3,FINAL,6489874
2025-08-29,Centre,Asbury,3,0,FINAL,6490202
2025-08-29,Covenant,Southern Va.,1,3,FINAL,6490491
2025-08-29,Albion,Wis. Lutheran,3,0,FINAL,6492671
2025-08-29,WashU,Loras,3,0,FINAL,6488489
2025-08-29,Augustana (IL),Rose-Hulman,1,3,FINAL,6488861
2025-08-29,Grinnell,Knox,3,0,FINAL,6488896
2025-08-29,Penn St.-Behrend,Westminster (PA),3,1,FINAL,6488935
2025-08-29,Mount Union,Denison,0,3,FINAL,6489193
2025-08-29,La Verne,Buffalo St.,3,0,FINAL,6489378
2025-08-29,Bluffton,Carthage,1,3,FINAL,6489436
2025-08-29,Ripon,Saint Mary's (MN),0,3,FINAL,6489575
2025-08-29,Aurora,Wis.-Superior,3,1,FINAL,6489652
2025-08-29,Dubuque,Calvin,3,2,FINAL,6489685
2025-08-29,Lycoming,Pitt.-Greensburg,3,0,FINAL,6490567
2025-08-29,St. Thomas (TX),Mary Hardin-Baylor,3,1,FINAL,6491467
2025-08-29,Saint Benedict,Minn.-Morris,3,0,FINAL,6491744
2025-08-29,Eureka,North Central (IL),0,3,FINAL,6492070
2025-08-29,Pomona-Pitzer,Lake Forest,3,2,FINAL,6492574
2025-08-29,Central (IA),Macalester,3,1,FINAL,6492608
2025-08-29,Northwestern-St. Paul,Bethel (MN),3,0,FINAL,6493208
2025-08-29,Buena Vista,Cornell College,0,3,FINAL,6493477
2025-08-29,Marian (WI),Wis.-La Crosse,2,3,FINAL,6488717
2025-08-29,Sewanee,Brevard,3,0,FINAL,6489792
2025-08-29,Dallas,Millsaps,0,3,FINAL,6488756
2025-08-29,St. Norbert,Gallaudet,3,1,FINAL,6489567
2025-08-29,Austin,New England Col.,3,0,FINAL,6492390
2025-08-29,St. Scholastica,Lakeland,3,2,FINAL,6492814
2025-08-29,Whitworth,Texas Lutheran,3,1,FINAL,6488443
2025-08-29,Colorado Col.,Wis.-Eau Claire,0,3,FINAL,6493642
2025-08-29,UC Santa Cruz,Lewis & Clark,3,0,FINAL,6490175
2025-08-30,Anna Maria,Elms,2,3,FINAL,6488467
2025-08-30,Hiram,St. Mary's (IN),1,3,FINAL,6489173
2025-08-30,Allegheny,Muskingum,2,3,FINAL,6489716
2025-08-30,Kalamazoo,Oberlin,3,0,FINAL,6490474
2025-08-30,Concordia Chicago,Franciscan,3,1,FINAL,6493105
2025-08-30,SUNY Brockport,Ohio Wesleyan,1,3,FINAL,6493571
2025-08-30,Heidelberg,Salem (NC),3,1,FINAL,6493765
2025-08-30,Arcadia,Howard Payne,0,3,FINAL,6492718
2025-08-30,Alfred,Marietta,0,3,FINAL,6488561
2025-08-30,Alma,Wooster,3,1,FINAL,6488870
2025-08-30,Meredith,Berea,3,0,FINAL,6489000
2025-08-30,Mount Union,Clarkson,1,3,FINAL,6489195
2025-08-30,Bethany (WV),Waynesburg,3,2,FINAL,6489207
