date,home_team,away_team,home_score,away_score,status,game_id,neutral_site
2026-09-06,UChicago,Gustavus Adolphus,3,1,FINAL,6619066,False
2026-09-06,Neb. Wesleyan,Concordia-M'head,1,0,FINAL,6619272,False
2026-09-06,Babson,Ramapo,3,2,FINAL,6619444,False
2026-09-06,York (PA),Dickinson,1,0,FINAL,6619570,False
2026-09-06,Eureka,Monmouth (IL),2,1,FINAL,6620285,False
2026-09-06,Western New Eng.,WPI,3,2,FINAL,6621092,False
2026-09-06,Pacific Lutheran,Lake Forest,3,1,FINAL,6621344,False
2026-09-06,Heidelberg,Franklin,1,1,FINAL,6621364,False
2026-09-06,Austin,Whitworth,1,3,FINAL,6621633,False
2026-09-06,SUNY Cobleskill,Yeshiva,2,4,FINAL,6621968,False
2026-09-06,Drew,Manhattanville,1,2,FINAL,6622000,False
2026-09-06,Redlands,Trinity (TX),2,1,FINAL,6640175,False
2026-09-06,Catholic,Mt. St. Mary (NY),5,0,FINAL,6619754,False
2026-09-06,Capital,Bluffton,3,0,FINAL,6619824,False
2026-09-06,Otterbein,Carnegie Mellon,2,1,FINAL,6619972,False
2026-09-06,Puget Sound,Chapman,1,1,FINAL,6620116,False
2026-09-06,Mount Union,Wis.-Platteville,1,2,FINAL,6620188,False
2026-09-06,SUNY Oneonta,King's (PA),7,0,FINAL,6620384,False
2026-09-06,Misericordia,NYU,1,5,FINAL,6620391,False
2026-09-06,Aurora,Millikin,7,3,FINAL,6620684,False
2026-09-06,U New England,Southern Me.,0,0,FINAL,6620881,False
2026-09-06,Colby-Sawyer,Lesley,2,1,FINAL,6621172,False
2026-09-06,Alvernia,Lancaster Bible,3,0,FINAL,6621243,False
2026-09-06,Anderson (IN),Blackburn,4,1,FINAL,6621945,False
2026-09-06,Maryville (TN),Wilmington (OH),0,0,FINAL,6619095,False
2026-09-06,Hartwick,Hood,1,3,FINAL,6621974,False
2026-09-06,Wooster,CWRU,0,3,FINAL,6619789,False
2026-09-06,Lycoming,Bridgewater (VA),1,2,FINAL,6620309,False
2026-09-06,Saint John's (MN),Coe,8,0,FINAL,6620340,False
2026-09-06,Macalester,Wartburg,1,1,FINAL,6620818,False
2026-09-06,Augsburg,Luther,0,0,FINAL,6621233,False
2026-09-06,VTSU Castleton,SUNY Potsdam,1,1,FINAL,6621572,False
2026-09-06,Carthage,Ohio Northern,3,3,FINAL,6621658,False
2026-09-06,Wis. Lutheran,Martin Luther,2,1,FINAL,6619237,False
2026-09-06,Oglethorpe,Belhaven,2,1,FINAL,6621957,False
2026-09-06,Rutgers-Newark,Penn St.-Abington,3,1,FINAL,6619206,False
2026-09-06,Claremont-M-S,Lewis & Clark,2,0,FINAL,6619722,False
2026-09-06,Rose-Hulman,Centre,2,2,FINAL,6620809,False
2026-09-06,Ithaca,TCNJ,2,2,FINAL,6619694,False
2026-09-06,Emory,Brevard,2,1,FINAL,6621220,False
2026-09-06,Hendrix,Rhodes,2,3,FINAL,6619017,False
2026-09-06,Spalding,Berea,0,1,FINAL,6619428,False
2026-09-06,Westminster (MO),Wis.-Whitewater,2,2,FINAL,6621510,False
2026-09-06,Whittier,Russell Sage,1,1,FINAL,6621139,False
