date,home_team,away_team,home_score,away_score,status,game_id,neutral_site
2025-08-30,Husson,Skidmore,2,7,FINAL,6494572,False
2025-08-30,Regis (MA),Fitchburg St.,1,2,FINAL,6494628,False
2025-08-30,Denison,Lynchburg,0,2,FINAL,6494688,False
2025-08-30,St. Mary's (MD),Sewanee,4,1,FINAL,6494704,False
2025-08-30,Alvernia,Gettysburg,2,3,FINAL,6494709,False
2025-08-30,Houghton,Neumann,3,2,FINAL,6494775,False
2025-08-30,Rochester (NY),Ohio Wesleyan,1,0,FINAL,6494837,False
2025-08-30,Oberlin,Nazareth,1,4,FINAL,6494852,False
2025-08-30,MIT,Cortland,1,2,FINAL,6494877,False
2025-08-30,DeSales,Moravian,4,2,FINAL,6494909,False
2025-08-30,DePauw,Shenandoah,0,4,FINAL,6494952,False
2025-08-30,Hartwick,Rensselaer,2,3,FINAL,6494962,False
2025-08-30,Southern Me.,Mount Holyoke,2,0,FINAL,6494998,False
2025-08-30,Wittenberg,Rhodes,0,3,FINAL,6495203,False
2025-08-30,Haverford,Eastern,5,0,FINAL,6495228,False
2025-08-30,Lancaster Bible,Alfred,4,1,FINAL,6495309,False
2025-08-30,Hood,Va. Wesleyan,1,0,FINAL,6495326,False
2025-08-30,Ramapo,Manhattanville,6,0,FINAL,6495351,False
2025-08-30,New England Col.,Anna Maria,6,0,FINAL,6495390,False
2025-08-30,SUNY Oneonta,Utica,4,1,FINAL,6495400,False
2025-08-30,Smith,Westfield St.,4,0,FINAL,6495430,False
2025-08-30,Springfield,Simmons,5,0,FINAL,6495478,False
2025-08-30,Clark (MA),Worcester St.,5,0,FINAL,6495496,False
2025-08-30,Salve Regina,Salem St.,9,0,FINAL,6495525,False
2025-08-30,SUNY Geneseo,Kenyon,5,1,FINAL,6495588,False
2025-08-30,Vassar,Wm. Paterson,9,1,FINAL,6496067,False
2025-08-30,Me.-Farmington,Gordon,3,0,FINAL,6496150,False
2025-08-31,SUNY Brockport,Juniata,4,3,FINAL,6494431,False
2025-08-31,East. Mennonite,Cedar Crest,0,1,FINAL,6494505,False
2025-08-31,Roger Williams,Lasell,6,1,FINAL,6494548,False
2025-08-31,Bryn Mawr,Immaculata,10,1,FINAL,6494587,False
2025-08-31,Denison,Shenandoah,1,2,FINAL,6494689,False
2025-08-31,Montclair St.,MIT,0,1,FINAL,6494702,False
2025-08-31,Salisbury,Stockton,5,2,FINAL,6494805,False
2025-08-31,Rochester (NY),Kenyon,3,0,FINAL,6494838,False
2025-08-31,Penn St. Harrisburg,Goucher,4,0,FINAL,6494930,False
2025-08-31,Stevenson,Sewanee,6,0,FINAL,6494938,False
2025-08-31,Lynchburg,DePauw,4,0,FINAL,6494953,False
2025-08-31,U New England,WPI,0,1,FINAL,6494983,False
2025-08-31,Thomas (ME),Mount Holyoke,2,0,FINAL,6494999,False
2025-08-31,SUNY Morrisville,Marywood,2,6,FINAL,6495050,False
2025-08-31,WestConn,Saint Joseph (CT),3,1,FINAL,6495100,False
2025-08-31,William Smith,Ohio Wesleyan,3,0,FINAL,6495113,False
2025-08-31,Chris. Newport,Johns Hopkins,5,3,FINAL,6495149,False
2025-08-31,Widener,Stevens,2,5,FINAL,6495193,False
2025-08-31,Wittenberg,Centre,0,3,FINAL,6495204,False
2025-08-31,Ursinus,Ithaca,2,1,FINAL,6495263,False
2025-08-31,Dickinson,Va. Wesleyan,6,0,FINAL,6495327,False
2025-08-31,Babson,Swarthmore,2,1,FINAL,6495354,False
2025-08-31,St. Lawrence,Utica,5,0,FINAL,6495599,False
2025-08-31,Marian (WI),Transylvania,8,1,FINAL,6494407,False
2025-09-02,Middlebury,VTSU Castleton,10,0,FINAL,6494282,False
2025-09-02,Elms,UMass Dartmouth,0,6,FINAL,6494319,False
2025-09-02,Eastern,Immaculata,4,1,FINAL,6494590,False
2025-09-02,Bates,Southern Me.,4,0,FINAL,6494629,False
2025-09-02,Alvernia,Susquehanna,1,2,FINAL,6495011,False
2025-09-02,Tufts,Wellesley,3,0,FINAL,6495025,False
2025-09-02,Manhattanville,Drew,1,5,FINAL,6495340,False
2025-09-02,Rensselaer,Hamilton,1,5,FINAL,6495491,False
2025-09-02,Worcester St.,Wheaton (MA),0,3,FINAL,6495497,False
2025-09-02,Hood,McDaniel,1,2,FINAL,6496274,False
2025-09-03,Cedar Crest,King's (PA),0,1,FINAL,6494298,False
2025-09-03,FDU-Florham,Wm. Paterson,3,0,FINAL,6494330,False
2025-09-03,Williams,Union (NY),3,0,FINAL,6494378,False
2025-09-03,Catholic,Randolph-Macon,1,2,FINAL,6494393,False
2025-09-03,DeSales,TCNJ,1,4,FINAL,6494447,False
2025-09-03,Fitchburg St.,Nichols,1,0,FINAL,6494478,False
2025-09-03,Roger Williams,Connecticut Col.,2,3,FINAL,6494549,False
2025-09-03,Keene St.,Colby-Sawyer,2,1,FINAL,6494557,False
2025-09-03,Dean,WestConn,4,1,FINAL,6494593,False
2025-09-03,Wesleyan (CT),WPI,3,0,FINAL,6494678,False
2025-09-03,St. Mary's (MD),Va. Wesleyan,2,0,FINAL,6494705,False
2025-09-03,York (PA),Gettysburg,3,1,FINAL,6494712,False
2025-09-03,Stockton,Haverford,1,4,FINAL,6494806,False
2025-09-03,Nazareth,Rochester (NY),2,3,FINAL,6494839,False
2025-09-03,Stevenson,Elizabethtown,4,0,FINAL,6494856,False
2025-09-03,Messiah,Franklin & Marshall,2,3,FINAL,6494886,False
2025-09-03,Houghton,Lycoming,3,0,FINAL,6494904,False
2025-09-03,Moravian,Muhlenberg,0,5,FINAL,6494910,False
2025-09-03,Scranton,Vassar,5,3,FINAL,6495081,False
2025-09-03,Bridgewater (VA),Mary Washington,1,2,FINAL,6495089,False
2025-09-03,Saint Joseph (CT),Gordon,5,0,FINAL,6495101,False
2025-09-03,William Smith,SUNY Geneseo,2,5,FINAL,6495114,False
2025-09-03,MIT,Endicott,0,3,FINAL,6495115,False
2025-09-03,Western New Eng.,Westfield St.,5,0,FINAL,6495161,False
2025-09-03,Lebanon Valley,Wilson,4,0,FINAL,6495172,False
2025-09-03,Arcadia,Albright,2,1,FINAL,6495182,False
2025-09-03,Thomas (ME),St. Joseph's (ME),2,1,FINAL,6495238,False
2025-09-03,Gwynedd Mercy,Delaware Valley,0,3,FINAL,6495279,False
2025-09-03,Keuka,SUNY Oneonta,0,5,FINAL,6495312,False
2025-09-03,Oswego St.,Elmira,2,1,FINAL,6495347,False
2025-09-03,Rowan,Swarthmore,3,1,FINAL,6495355,False
2025-09-03,New England Col.,Clark (MA),0,2,FINAL,6495391,False
2025-09-03,Goucher,East. Mennonite,3,1,FINAL,6495448,False
2025-09-03,Bowdoin,U New England,7,0,FINAL,6495463,False
2025-09-03,Springfield,Amherst,0,2,FINAL,6495479,False
2025-09-03,Salem St.,Rivier,4,3,FINAL,6495506,False
2025-09-03,JWU (Providence),Salve Regina,1,3,FINAL,6495526,False
2025-09-03,Wash. & Jeff.,Juniata,3,1,FINAL,6495551,False
2025-09-03,Lasell,Framingham St.,7,4,FINAL,6495565,False
2025-09-03,Misericordia,Ithaca,0,4,FINAL,6495577,False
2025-09-03,Smith,Trinity (CT),3,4,FINAL,6495582,False
2025-09-03,Wilkes,Alfred,8,0,FINAL,6495605,False
2025-09-03,Washington Col.,Salisbury,0,1,FINAL,6496297,False
2025-09-04,Regis (MA),Eastern Conn. St.,2,6,FINAL,6495070,False
2025-09-05,Bridgewater St.,Me.-Farmington,10,4,FINAL,6494365,False
2025-09-05,Rochester (NY),SUNY Brockport,3,0,FINAL,6494432,False
2025-09-05,Manhattanville,Dean,3,4,FINAL,6494594,False
2025-09-05,SUNY Morrisville,Union (NY),1,8,FINAL,6494641,False
2025-09-05,Wash. & Lee,Denison,2,1,FINAL,6494690,False
2025-09-05,Eastern,Arcadia,5,2,FINAL,6495183,False
2025-09-05,Delaware Valley,Widener,0,4,FINAL,6495280,False
2025-09-05,Wm. Paterson,Misericordia,0,1,FINAL,6495578,False
2025-09-06,Wash. & Jeff.,Concordia Wisconsin,0,1,FINAL,6494270,False
2025-09-06,Hamilton,Middlebury,1,2,FINAL,6494283,False
2025-09-06,Immaculata,King's (PA),5,0,FINAL,6494299,False
2025-09-06,FDU-Florham,Stockton,0,4,FINAL,6494331,False
2025-09-06,SUNY New Paltz,Endicott,2,3,FINAL,6494348,False
2025-09-06,Anna Maria,Me.-Farmington,0,1,FINAL,6494366,False
2025-09-06,Tufts,Williams,1,3,FINAL,6494379,False
2025-09-06,Hood,Randolph-Macon,2,1,FINAL,6494394,False
2025-09-06,Wooster,Marian (WI),1,4,FINAL,6494418,False
2025-09-06,TCNJ,Juniata,7,0,FINAL,6494448,False
2025-09-06,Allegheny,Roanoke,1,0,FINAL,6494475,False
2025-09-06,Wheaton (MA),Nichols,5,0,FINAL,6494479,False
2025-09-06,UMass Dartmouth,Westfield St.,1,2,FINAL,6494487,False
2025-09-06,Wilkes,Alvernia,0,5,FINAL,6494520,False
2025-09-06,Keene St.,Worcester St.,6,3,FINAL,6494559,False
2025-09-06,Marywood,Dean,2,1,FINAL,6494595,False
2025-09-06,Connecticut Col.,Amherst,3,4,FINAL,6494608,False
2025-09-06,Trinity (CT),Bates,1,2,FINAL,6494632,False
2025-09-06,Union (NY),Russell Sage,9,0,FINAL,6494643,False
2025-09-06,Wesleyan (CT),Vassar,1,0,FINAL,6494679,False
2025-09-06,Franklin & Marshall,Montclair St.,3,1,FINAL,6494703,False
2025-09-06,St. Mary's (MD),Bridgewater (VA),2,1,FINAL,6494706,False
2025-09-06,Gettysburg,Lebanon Valley,1,0,FINAL,6494713,False
2025-09-06,St. John Fisher,Ithaca,0,5,FINAL,6494741,False
2025-09-06,SUNY Geneseo,Skidmore,2,0,FINAL,6494755,False
2025-09-06,Colby,Bowdoin,2,3,FINAL,6494769,False
2025-09-06,Neumann,Drew,0,3,FINAL,6494778,False
2025-09-06,Hartford,Southern Me.,0,4,FINAL,6494790,False
2025-09-06,Kean,Eastern Conn. St.,2,1,FINAL,6494821,False
2025-09-06,Hartwick,Rochester (NY),1,2,FINAL,6494840,False
2025-09-06,East. Mennonite,Oberlin,0,4,FINAL,6494854,False
2025-09-06,Haverford,Cortland,3,1,FINAL,6494878,False
2025-09-06,Lycoming,Keuka,4,1,FINAL,6494905,False
2025-09-06,Moravian,St. Lawrence,0,5,FINAL,6494912,False
2025-09-06,Stevenson,Penn St. Harrisburg,4,1,FINAL,6494931,False
2025-09-06,Plymouth St.,Roger Williams,1,7,FINAL,6494972,False
2025-09-06,WPI,Western New Eng.,4,1,FINAL,6494984,False
2025-09-06,Swarthmore,Susquehanna,3,0,FINAL,6495012,False
2025-09-06,York (PA),Scranton,3,2,FINAL,6495039,False
2025-09-06,Saint Joseph (CT),Ramapo,5,3,FINAL,6495102,False
2025-09-06,MIT,U New England,2,0,FINAL,6495117,False
2025-09-06,Ursinus,William Smith,4,1,FINAL,6495138,False
2025-09-06,Albright,Stevens,0,6,FINAL,6495194,False
2025-09-06,Colby-Sawyer,Thomas (ME),0,2,FINAL,6495239,False
2025-09-06,Shenandoah,Washington Col.,3,2,FINAL,6495253,False
2025-09-06,SUNY Oneonta,VTSU Castleton,3,2,FINAL,6495257,False
2025-09-06,Kenyon,Centre,0,4,FINAL,6495272,False
2025-09-06,Sewanee,Va. Wesleyan,0,6,FINAL,6495287,False
2025-09-06,Messiah,Salisbury,0,4,FINAL,6495294,False
2025-09-06,Gwynedd Mercy,Elmira,2,0,FINAL,6495348,False
2025-09-06,Albertus Magnus,New England Col.,0,12,FINAL,6495392,False
2025-09-06,DeSales,Muhlenberg,3,4,FINAL,6495419,False
2025-09-06,Goucher,Meredith,1,3,FINAL,6495449,False
2025-09-06,Catholic,Dickinson,0,1,FINAL,6495472,False
2025-09-06,Oswego St.,Nazareth,0,1,FINAL,6495509,False
2025-09-06,St. Joseph's (ME),Lasell,4,1,FINAL,6495518,False
2025-09-06,Simmons,Salve Regina,1,6,FINAL,6495527,False
2025-09-06,WestConn,Framingham St.,4,0,FINAL,6495566,False
2025-09-06,JWU (Providence),Salem St.,3,0,FINAL,6495573,False
2025-09-06,Cedar Crest,Alfred,6,0,FINAL,6495606,False
2025-09-06,Gordon,Regis (MA),0,1,FINAL,6496347,False
2025-09-06,Rhodes,DePauw,2,3,FINAL,6494954,False
2025-09-07,Concordia Wisconsin,Roanoke,0,2,FINAL,6494271,False
2025-09-07,Babson,Williams,2,1,FINAL,6494380,False
2025-09-07,Kenyon,Marian (WI),0,1,FINAL,6494408,False
2025-09-07,Fitchburg St.,Clark (MA),1,2,FINAL,6494630,False
2025-09-07,Bates,Lynchburg,2,1,FINAL,6494637,False
2025-09-07,Rivier,Thomas (ME),0,4,FINAL,6495240,False
2025-09-07,Ohio Wesleyan,Centre,6,1,FINAL,6495273,False
2025-09-07,Bridgewater (VA),Sewanee,1,2,FINAL,6495288,False
2025-09-07,Chris. Newport,Wash. & Lee,1,0,FINAL,6495514,False
2025-09-07,McDaniel,Meredith,2,0,FINAL,6495977,False
2025-09-07,Middlebury,Bryn Mawr,2,0,FINAL,6496376,False
2025-09-07,Rowan,Johns Hopkins,2,3,FINAL,6496377,False
2025-09-07,Sweet Briar,Oberlin,0,1,FINAL,6496378,False
2025-09-09,Wheaton (MA),UMass Dartmouth,4,0,FINAL,6494489,False
2025-09-09,New England Col.,Keene St.,1,2,FINAL,6494560,False
2025-09-09,Immaculata,Delaware Valley,0,2,FINAL,6494592,False
2025-09-09,Wellesley,Connecticut Col.,1,4,FINAL,6494610,False
2025-09-09,Fitchburg St.,Rivier,6,2,FINAL,6494631,False
2025-09-09,U New England,Colby,2,1,FINAL,6494770,False
2025-09-09,Hartford,Albertus Magnus,5,1,FINAL,6494791,False
2025-09-09,Kean,Muhlenberg,2,0,FINAL,6494822,False
2025-09-09,Misericordia,Lycoming,3,1,FINAL,6494906,False
2025-09-09,Eastern Conn. St.,Springfield,0,3,FINAL,6495071,False
2025-09-09,Mount Holyoke,Saint Joseph (CT),2,3,FINAL,6495105,False
2025-09-09,Smith,Western New Eng.,1,0,FINAL,6495162,False
2025-09-09,Anna Maria,Elms,8,1,FINAL,6495171,False
2025-09-09,Scranton,Marywood,3,1,FINAL,6495414,False
2025-09-09,Wilson,Alvernia,1,4,FINAL,6495443,False
2025-09-09,Southern Me.,Bowdoin,0,4,FINAL,6495467,False
2025-09-09,Manhattanville,WestConn,2,4,FINAL,6495583,False
2025-09-09,Gordon,Clark (MA),0,5,FINAL,6496014,False
2025-09-10,Wilkes,King's (PA),4,0,FINAL,6494300,False
2025-09-10,Skidmore,SUNY New Paltz,0,1,FINAL,6494349,False
2025-09-10,TCNJ,Haverford,3,0,FINAL,6494449,False
2025-09-10,Wash. & Jeff.,Allegheny,1,0,FINAL,6494466,False
2025-09-10,Cedar Crest,Moravian,0,3,FINAL,6494513,False
2025-09-10,Roger Williams,Simmons,4,0,FINAL,6494550,False
2025-09-10,Thomas (ME),Bates,0,2,FINAL,6494642,False
2025-09-10,Union (NY),Wesleyan (CT),1,2,FINAL,6494645,False
2025-09-10,Denison,Wittenberg,5,0,FINAL,6494691,False
2025-09-10,Goucher,St. Mary's (MD),0,8,FINAL,6494707,False
2025-09-10,Vassar,Montclair St.,5,2,FINAL,6494710,False
2025-09-10,Juniata,Gettysburg,0,7,FINAL,6494715,False
2025-09-10,Oswego St.,St. John Fisher,0,2,FINAL,6494742,False
2025-09-10,Neumann,Albright,3,2,FINAL,6494780,False
2025-09-10,Stockton,Bryn Mawr,1,3,FINAL,6494807,False
2025-09-10,Rochester (NY),Hamilton,0,1,FINAL,6494841,False
2025-09-10,Elizabethtown,Franklin & Marshall,0,7,FINAL,6494857,False
2025-09-10,Ithaca,Cortland,0,1,FINAL,6494879,False
2025-09-10,Penn St. Harrisburg,Lebanon Valley,2,1,FINAL,6494932,False
2025-09-10,Stevenson,McDaniel,2,0,FINAL,6494939,False
2025-09-10,SUNY Oneonta,Hartwick,3,2,FINAL,6494964,False
2025-09-10,Plymouth St.,Colby-Sawyer,2,4,FINAL,6494973,False
2025-09-10,Amherst,WPI,2,1,FINAL,6494985,False
2025-09-10,Susquehanna,Dickinson,1,2,FINAL,6495013,False
2025-09-10,Swarthmore,York (PA),2,3,FINAL,6495040,False
2025-09-10,Lynchburg,Mary Washington,5,2,FINAL,6495059,False
2025-09-10,Tufts,MIT,2,0,FINAL,6495118,False
2025-09-10,Johns Hopkins,Salisbury,3,2,FINAL,6495151,False
2025-09-10,Gwynedd Mercy,Arcadia,0,3,FINAL,6495184,False
2025-09-10,Rowan,Stevens,1,5,FINAL,6495195,False
2025-09-10,Delaware Valley,Eastern,0,1,FINAL,6495229,False
2025-09-10,Russell Sage,Ramapo,3,2,FINAL,6495245,False
2025-09-10,Shenandoah,Hood,5,0,FINAL,6495254,False
2025-09-10,VTSU Castleton,Rensselaer,2,3,FINAL,6495258,False
2025-09-10,Ursinus,DeSales,4,0,FINAL,6495264,False
2025-09-10,Widener,Washington Col.,1,3,FINAL,6495301,False
2025-09-10,Chris. Newport,Va. Wesleyan,7,0,FINAL,6495328,False
2025-09-10,Drew,Wm. Paterson,8,2,FINAL,6495341,False
2025-09-10,St. Joseph's (ME),Babson,0,5,FINAL,6495369,False
2025-09-10,Bridgewater (VA),Catholic,2,0,FINAL,6495424,False
2025-09-10,Lasell,Salve Regina,1,4,FINAL,6495528,False
2025-09-10,Meredith,Sweet Briar,5,1,FINAL,6495540,False
2025-09-10,Ohio Wesleyan,Transylvania,9,0,FINAL,6495598,False
2025-09-11,Nichols,Anna Maria,5,0,FINAL,6494481,False
2025-09-11,UMass Dartmouth,Bridgewater St.,0,5,FINAL,6494491,False
2025-09-11,Westfield St.,Keene St.,1,7,FINAL,6494564,False
2025-09-11,Mount Holyoke,Dean,4,0,FINAL,6494596,False
2025-09-11,Framingham St.,Eastern Conn. St.,2,5,FINAL,6495072,False
2025-09-11,Worcester St.,Springfield,1,5,FINAL,6495480,False
2025-09-12,Immaculata,Lancaster Bible,3,0,FINAL,6494605,False
2025-09-12,Denison,Sewanee,1,0,FINAL,6494692,False
2025-09-12,Russell Sage,Keuka,2,0,FINAL,6495754,False
2025-09-13,Trinity (CT),Middlebury,0,1,FINAL,6494285,False
2025-09-13,Penn St. Harrisburg,King's (PA),6,0,FINAL,6494301,False
2025-09-13,Elms,Me.-Farmington,0,7,FINAL,6494320,False
2025-09-13,Albright,FDU-Florham,1,0,FINAL,6494332,False
2025-09-13,Ramapo,SUNY New Paltz,1,4,FINAL,6494350,False
2025-09-13,Amherst,Williams,0,2,FINAL,6494381,False
2025-09-13,Randolph-Macon,Meredith,3,0,FINAL,6494395,False
2025-09-13,SUNY Morrisville,SUNY Brockport,1,3,FINAL,6494433,False
2025-09-13,TCNJ,Johns Hopkins,1,2,FINAL,6494450,False
2025-09-13,Allegheny,Nazareth,0,1,FINAL,6494467,False
2025-09-13,Roger Williams,Nichols,10,1,FINAL,6494483,False
2025-09-13,Clark (MA),UMass Dartmouth,7,0,FINAL,6494492,False
2025-09-13,Elmira,Cedar Crest,3,2,FINAL,6494522,False
2025-09-13,Wilkes,McDaniel,3,2,FINAL,6494528,False
2025-09-13,Keene St.,Fitchburg St.,4,0,FINAL,6494565,False
2025-09-13,Bates,Husson,7,0,FINAL,6494574,False
2025-09-13,Dean,Colby-Sawyer,1,4,FINAL,6494597,False
2025-09-13,Bowdoin,Connecticut Col.,3,1,FINAL,6494612,False
2025-09-13,Wesleyan (CT),Hamilton,1,4,FINAL,6494680,False
2025-09-13,Salisbury,St. Mary's (MD),3,0,FINAL,6494708,False
2025-09-13,Montclair St.,Messiah,0,1,FINAL,6494714,False
2025-09-13,William Smith,Gettysburg,5,4,FINAL,6494717,False
2025-09-13,Colby,Tufts,0,8,FINAL,6494771,False
2025-09-13,Neumann,Hood,2,4,FINAL,6494781,False
2025-09-13,Hartford,Western New Eng.,0,5,FINAL,6494792,False
2025-09-13,Stockton,Scranton,3,2,FINAL,6494808,False
2025-09-13,Arcadia,Kean,0,1,FINAL,6494823,False
2025-09-13,Rochester (NY),Marywood,4,1,FINAL,6494842,False
2025-09-13,Wilson,Elizabethtown,4,5,FINAL,6494858,False
2025-09-13,Oberlin,Transylvania,3,1,FINAL,6494871,False
2025-09-13,Cortland,Misericordia,2,3,FINAL,6494880,False
2025-09-13,Catholic,Franklin & Marshall,1,3,FINAL,6494889,False
2025-09-13,Moravian,Wm. Paterson,5,2,FINAL,6494914,False
2025-09-13,DePauw,Centre,3,1,FINAL,6494955,False
2025-09-13,Framingham St.,Plymouth St.,1,3,FINAL,6494974,False
2025-09-13,Susquehanna,Washington Col.,2,1,FINAL,6495014,False
2025-09-13,Bridgewater St.,Wellesley,0,3,FINAL,6495026,False
2025-09-13,Bryn Mawr,York (PA),1,2,FINAL,6495041,False
2025-09-13,Lynchburg,Ursinus,0,1,FINAL,6495060,False
2025-09-13,Smith,Vassar,2,3,FINAL,6495082,False
2025-09-13,Mary Washington,Shenandoah,2,4,FINAL,6495090,False
2025-09-13,Saint Joseph (CT),Simmons,2,0,FINAL,6495103,False
2025-09-13,MIT,Union (NY),3,2,FINAL,6495120,False
2025-09-13,St. Lawrence,Lebanon Valley,1,2,FINAL,6495173,False
2025-09-13,Stevens,Swarthmore,5,1,FINAL,6495196,False
2025-09-13,Endicott,U New England,10,0,FINAL,6495219,False
2025-09-13,Gwynedd Mercy,Eastern,1,6,FINAL,6495230,False
2025-09-13,Kenyon,Sewanee,1,3,FINAL,6495289,False
2025-09-13,Widener,Drew,6,1,FINAL,6495302,False
2025-09-13,New England Col.,Rivier,3,1,FINAL,6495393,False
2025-09-13,SUNY Oneonta,Alfred,7,0,FINAL,6495401,False
2025-09-13,Alvernia,Haverford,1,2,FINAL,6495444,False
2025-09-13,Wash. & Lee,Rhodes,3,0,FINAL,6495460,False
2025-09-13,Wheaton (MA),Southern Me.,1,2,FINAL,6495468,False
2025-09-13,Springfield,WestConn,6,2,FINAL,6495481,False
2025-09-13,Houghton,Oswego St.,2,0,FINAL,6495510,False
2025-09-13,Ohio Wesleyan,Chris. Newport,0,6,FINAL,6495515,False
2025-09-13,Regis (MA),St. Joseph's (ME),1,8,FINAL,6495523,False
2025-09-13,Dickinson,Juniata,5,0,FINAL,6495535,False
2025-09-13,Sweet Briar,Wash. & Jeff.,2,1,FINAL,6495541,False
2025-09-13,Muhlenberg,Rowan,2,5,FINAL,6495548,False
2025-09-13,Gordon,JWU (Providence),1,7,FINAL,6495574,False
2025-09-13,Rensselaer,Utica,8,1,FINAL,6495600,False
2025-09-13,Ithaca,SUNY Geneseo,2,1,FINAL,6495622,False
2025-09-13,Albertus Magnus,Mount Holyoke,0,6,FINAL,6496477,False
2025-09-13,Marian (WI),Wittenberg,5,1,FINAL,6496478,False
2025-09-13,Skidmore,Hartwick,4,1,FINAL,6496490,False
2025-09-14,Concordia Wisconsin,Wittenberg,3,1,FINAL,6494272,False
2025-09-14,Middlebury,Babson,5,1,FINAL,6494286,False
2025-09-14,FDU-Florham,Albertus Magnus,7,0,FINAL,6494333,False
2025-09-14,Wooster,Transylvania,4,0,FINAL,6494419,False
2025-09-14,Allegheny,Lycoming,2,4,FINAL,6494468,False
2025-09-14,Roanoke,Rhodes,0,1,FINAL,6494480,False
2025-09-14,Wilkes,DeSales,1,3,FINAL,6494530,False
2025-09-14,Husson,Colby,1,7,FINAL,6494577,False
2025-09-14,Denison,Chris. Newport,0,3,FINAL,6494693,False
2025-09-14,St. Lawrence,Gettysburg,1,2,FINAL,6494718,False
2025-09-14,St. John Fisher,Marywood,4,1,FINAL,6494743,False
2025-09-14,William Smith,Lebanon Valley,2,1,FINAL,6495139,False
2025-09-14,VTSU Castleton,Thomas (ME),3,1,FINAL,6495241,False
2025-09-14,East. Mennonite,Wash. & Jeff.,0,2,FINAL,6495553,False
2025-09-15,Me.-Farmington,St. Joseph's (ME),0,3,FINAL,6494367,False
2025-09-15,Manhattanville,Saint Joseph (CT),3,2,FINAL,6495104,False
2025-09-16,Scranton,King's (PA),6,0,FINAL,6494302,False
