date,home_team,away_team,home_score,away_score,status,game_id,neutral_site
2026-09-04,SUNY Brockport,SUNY Cobleskill,3,0,FINAL,6636613,False
2026-09-04,Roanoke,Greensboro,2,3,FINAL,6632099,False
2026-09-04,Augustana (IL),St. Norbert,3,0,FINAL,6632134,False
2026-09-04,Lakeland,Martin Luther,3,0,FINAL,6632426,False
2026-09-04,Marywood,Keystone,3,0,FINAL,6632587,False
2026-09-04,Penn St.-Behrend,Grove City,1,3,FINAL,6632665,False
2026-09-04,Keuka,La Roche,3,0,FINAL,6632904,False
2026-09-04,Keene St.,Skidmore,1,3,FINAL,6633487,False
2026-09-04,Covenant,Methodist,3,1,FINAL,6633737,False
2026-09-04,U New England,Maine Maritime,3,1,FINAL,6634568,False
2026-09-04,Arcadia,Muhlenberg,3,0,FINAL,6634598,False
2026-09-04,Aurora,Coe,3,0,FINAL,6634619,False
2026-09-04,Wis.-Stevens Point,Wartburg,2,3,FINAL,6634844,False
2026-09-04,Muskingum,Lebanon Valley,3,0,FINAL,6634952,False
2026-09-04,Saint Mary's (MN),Crown (MN),3,0,FINAL,6635031,False
2026-09-04,Saint Benedict,Simpson,2,3,FINAL,6635202,False
2026-09-04,Carleton,Western New Eng.,3,0,FINAL,6635519,False
2026-09-04,St. Scholastica,Luther,3,0,FINAL,6635738,False
2026-09-04,Cornell College,St. Catherine,3,0,FINAL,6635777,False
2026-09-04,Sweet Briar,Franklin,0,3,FINAL,6635791,False
2026-09-04,Hartwick,SUNY Potsdam,3,0,FINAL,6636008,False
2026-09-04,Macalester,Marian (WI),0,3,FINAL,6636052,False
2026-09-04,La Verne,Lasell,3,0,FINAL,6636272,False
2026-09-04,Haverford,Misericordia,2,3,FINAL,6636373,False
2026-09-04,Gallaudet,New England Col.,3,0,FINAL,6638483,False
2026-09-04,Puget Sound,Franklin & Marshall,1,3,FINAL,6633337,False
2026-09-04,Emory,Pfeiffer,3,0,FINAL,6634118,False
2026-09-04,William Smith,SUNY Geneseo,3,0,FINAL,6637042,False
2026-09-04,Trinity (TX),East Tex. Baptist,3,0,FINAL,6637866,False
2026-09-04,Concordia Wisconsin,Trine,3,1,FINAL,6631994,False
2026-09-04,Heidelberg,Allegheny,3,0,FINAL,6632007,False
2026-09-04,UChicago,Rose-Hulman,3,0,FINAL,6632183,False
2026-09-04,SUNY Morrisville,Alfred,3,0,FINAL,6632672,False
2026-09-04,Penn St. Harrisburg,Wis.-Whitewater,3,1,FINAL,6632821,False
2026-09-04,Wellesley,Wentworth,2,3,FINAL,6632975,False
2026-09-04,Baldwin Wallace,Adrian,3,0,FINAL,6633016,False
2026-09-04,Maryville (TN),Spalding,3,0,FINAL,6633068,False
2026-09-04,Union (NY),Manhattanville,3,0,FINAL,6633099,False
2026-09-04,Ohio Wesleyan,Capital,3,0,FINAL,6633169,False
2026-09-04,Berea,Brevard,3,1,FINAL,6633275,False
2026-09-04,Denison,Wash. & Lee,0,3,FINAL,6633373,False
2026-09-04,Concordia Chicago,Bethany Lutheran,3,2,FINAL,6633423,False
2026-09-04,N.C. Wesleyan,Hollins,3,0,FINAL,6633463,False
2026-09-04,Mount Union,DePauw,2,3,FINAL,6633583,False
2026-09-04,Elizabethtown,Ursinus,3,1,FINAL,6633605,False
2026-09-04,Coast Guard,Endicott,2,3,FINAL,6633609,False
2026-09-04,Vassar,Rivier,3,0,FINAL,6633801,False
2026-09-04,Kenyon,CWRU,0,3,FINAL,6633989,False
2026-09-04,Batten,Millikin,3,0,FINAL,6634008,False
2026-09-04,Batten,Millikin,3,0,FINAL,6634008,False
2026-09-04,Dallas,McMurry,3,2,FINAL,6634680,False
2026-09-04,Northwestern-St. Paul,Bethel (MN),3,0,FINAL,6635103,False
2026-09-04,Mary Hardin-Baylor,LeTourneau,3,0,FINAL,6635378,False
2026-09-04,Johns Hopkins,Penn St.-Altoona,3,0,FINAL,6635411,False
2026-09-04,DeSales,Penn College,3,0,FINAL,6635456,False
2026-09-04,Eureka,Dominican (IL),3,0,FINAL,6635908,False
2026-09-04,Wittenberg,Illinois Tech,3,1,FINAL,6636195,False
2026-09-04,Marietta,Carnegie Mellon,1,3,FINAL,6636234,False
2026-09-04,Wis.-La Crosse,Rowan,1,3,FINAL,6636502,False
2026-09-04,Illinois Col.,Anderson (IN),2,3,FINAL,6636576,False
2026-09-04,Buena Vista,Benedictine (IL),3,0,FINAL,6637873,False
2026-09-04,Sewanee,Lynchburg,0,3,FINAL,6638249,False
2026-09-04,Smith,Bridgewater St.,3,2,FINAL,6638282,False
2026-09-04,Roger Williams,Plymouth St.,3,2,FINAL,6638477,False
2026-09-04,Albion,Pitt.-Bradford,3,0,FINAL,6632560,False
2026-09-04,Linfield,Augsburg,3,1,FINAL,6633546,False
2026-09-04,Waynesburg,Bluffton,0,3,FINAL,6634151,False
2026-09-04,Wash. & Jeff.,Meredith,0,3,FINAL,6635069,False
2026-09-04,Gettysburg,Olivet,3,0,FINAL,6635242,False
2026-09-04,Hamline,Willamette,1,3,FINAL,6636764,False
2026-09-04,Messiah,Buffalo St.,3,2,FINAL,6637003,False
2026-09-04,Dubuque,Hendrix,2,3,FINAL,6632126,False
2026-09-04,Ohio Northern,Elmhurst,0,3,FINAL,6632232,False
2026-09-04,Wilmington (OH),Sweet Briar,3,0,FINAL,6632467,False
2026-09-04,Ripon,Concordia-M'head,0,3,FINAL,6632501,False
2026-09-04,Wooster,Bethany (WV),3,1,FINAL,6633211,False
2026-09-04,Carthage,Centre,1,3,FINAL,6634813,False
2026-09-04,Chris. Newport,Juniata,0,3,FINAL,6634860,False
2026-09-04,Saint Mary's (MN),Minn.-Morris,3,2,FINAL,6635309,False
2026-09-04,Grinnell,Saint Benedict,1,3,FINAL,6635414,False
2026-09-04,Ill. Wesleyan,Hope,3,0,FINAL,6635476,False
2026-09-04,Central (IA),St. Catherine,3,0,FINAL,6635778,False
2026-09-04,Wis. Lutheran,Wis.-Superior,0,3,FINAL,6635944,False
2026-09-04,St. Lawrence,SUNY Brockport,0,3,FINAL,6638289,False
2026-09-04,Saint Vincent,RIT,1,3,FINAL,6638306,False
2026-09-04,Greenville,Loras,2,3,FINAL,6638500,False
2026-09-04,Pacific Lutheran,Wis.-Oshkosh,2,3,FINAL,6634634,False
2026-09-04,Webster,St. Olaf,0,3,FINAL,6632700,False
2026-09-04,WashU,Wheaton (IL),3,0,FINAL,6633251,False
2026-09-04,Whittier,Gordon,3,0,FINAL,6633968,False
2026-09-04,Pomona-Pitzer,Southwestern (TX),0,3,FINAL,6634720,False
2026-09-04,Claremont-M-S,Westminster (MO),3,0,FINAL,6635866,False
2026-09-04,Colorado Col.,Calvin,2,3,FINAL,6635643,False
2026-09-04,Dallas,Hardin-Simmons,0,3,FINAL,6634663,False
2026-09-04,Austin,Belhaven,3,1,FINAL,6638806,False
2026-09-04,Puget Sound,UW-River Falls,1,3,FINAL,6632401,False
2026-09-04,Linfield,Neb. Wesleyan,3,2,FINAL,6633547,False
2026-09-04,Whitman,Wis.-Stout,0,3,FINAL,6633296,False
2026-09-04,Beloit,Whitworth,0,3,FINAL,6638831,False
